product name,location name,latitude (deg),longitude (deg),year,amount (tonne),amount disposed (tonne),marginal cost ($/tonne),acquisition cost ($),disposal cost ($)
PV Module,"Madison County, New York",43.012552,-75.576844,22,14852.117708377435,95.77,0.0,0.0,0.0
PV Module,"Madison County, New York",43.012552,-75.576844,23,5289.76274337328,2.78,0.0,0.0,0.0
PV Module,"Madison County, New York",43.012552,-75.576844,24,6167.503336497594,2.78,0.0,0.0,0.0
PV Module,"Madison County, New York",43.012552,-75.576844,25,11748.933748379917,115.5,0.0,0.0,0.0
PV Module,"Madison County, New York",43.012552,-75.576844,26,6704.686179892968,4.98,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,1,10.418747355844213,243.34,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,2,6.561918632316256,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,3,9.935526731317276,23.13,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,4,14.701769477227222,89.36,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,5,21.292477806845426,89.36,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,6,30.21610406279948,89.36,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,7,42.051150623058774,89.36,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,8,72.64508330795793,168.92,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,9,75.57347238799316,9.8,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,10,349.97388634048394,107.61,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,11,345.21307296890905,158.86,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,12,103.73276860782002,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,13,264.7854049531791,265.18,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,14,187.17553244734435,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,15,252.24878941111194,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,16,444.4854672776935,279.94,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,17,421.62471136241624,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,18,541.8664570295365,1.6,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,19,905.4260319175577,470.96,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,20,1021.8234032942214,119.95,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,21,961.6050726817425,3.65,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,22,2401.9037864776246,33.53,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,23,1163.1238437474635,6.57,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,24,1479.0006773970877,13.78,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,25,2534.255333548771,28.01,0.0,0.0,0.0
PV Module,"Douglas County, Oregon",42.808348,-122.794129,26,2130.7878715826923,23.05,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,1,0.006848791699281573,161.03,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,2,0.0066269283777363,5.88,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,3,0.0118248532180742,9.08,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,4,0.020255017726945303,57.8,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,5,0.033455279018679,59.59,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,6,0.0534978181285675,59.59,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,7,0.08312075142036761,59.59,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,8,0.1258830608979071,111.56,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,9,0.1863415907213659,6.37,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,10,0.2702481546461693,55.99,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,11,0.384776906370189,106.16,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,12,0.5388375346549454,8.55,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,13,2.456007363453928,165.68,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,14,0.8852946449084518,5.88,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,15,1.2193273118139354,5.88,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,16,3.2393861868004237,167.47,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,17,2.1236933924045567,5.88,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,18,3.029273959333878,5.91,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,19,5.2018567632808965,339.32,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,20,7.240428103685037,6.37,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,21,9.987453723991337,6.37,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,22,20.819654880709628,12.84,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,23,25.241376354656648,6.37,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,24,42.43622739532415,6.37,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,25,73.53166515062841,67.03,0.0,0.0,0.0
PV Module,"Ouachita Parish, Louisiana",32.566456,-91.929224,26,116.63822153778867,26.86,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,1,0.24017592552760483,186.29,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,2,0.2375738866463418,4.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,3,0.4209210934655234,37.17,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,4,0.7125077430267939,74.42,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,5,1.1594380688429278,75.59,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,6,1.822645408104154,75.59,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,7,2.7786646345702466,75.59,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,8,4.120637957513471,127.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,9,5.957834693334717,18.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,10,8.412645636865143,98.99,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,11,11.613683536682833,122.97,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,12,15.683414849783825,5.69,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,13,48.7736439569081,209.59,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,14,24.657606663921268,4.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,15,31.30309495839589,9.52,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,16,64.43103517457715,201.59,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,17,43.828091372142026,4.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,18,51.91303051385592,17.3,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,19,204.35504092855302,351.6,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,20,179.92180085610906,20.2,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,21,24.43988251822153,4.48,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,22,56.92178293472187,48.91,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,23,49.6986567682806,13.34,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,24,80.31659161918887,18.57,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,25,141.94247772249352,105.58,0.0,0.0,0.0
PV Module,"Cass County, Michigan",42.062259,-85.909939,26,207.831732113885,31.97,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,1,110.8750706786886,185.72,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,2,69.33367564564465,2.21,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,3,106.42376102990264,13.88,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,4,160.51371381000803,67.27,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,5,237.99841075678822,67.27,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,6,346.98596560012425,67.27,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,7,497.49058472507136,67.27,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,8,2314.289515568234,151.92,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,9,817.7461763696277,2.21,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,10,2420.010105271954,62.52,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,11,2687.0298017227283,117.48,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,12,1853.913137937318,2.21,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,13,3570.959632885206,170.14,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,14,3410.7338555021834,2.21,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,15,4544.635015921623,29.53,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,16,6844.527916214223,165.58,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,17,7459.0792780499305,8.54,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,18,9326.22949245002,35.39,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,19,17746.94941872965,335.05,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,20,18490.17963486404,14.44,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,21,13446.434107665778,5.04,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,22,28099.97743205544,59.45,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,23,14718.83423368495,8.33,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,24,16594.857206539786,8.54,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,25,25145.01794075153,112.17,0.0,0.0,0.0
PV Module,"Sumter County, Florida",28.708695,-82.192477,26,17611.135846133606,27.63,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,1,0.7303612858788298,156.37,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,2,1.0426361097858186,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,3,2.15558202053127,8.92,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,4,4.14642245650213,55.78,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,5,7.514890750226686,55.78,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,6,12.95785606519049,55.78,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,7,21.420597607160126,55.78,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,8,34.15642089447948,109.5,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,9,52.793529311796455,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,10,79.405031940828,55.78,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,11,116.57326616719944,101.5,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,12,167.43310510152602,10.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,13,247.6455475561325,159.11,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,14,324.5488293689514,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,15,440.1558644546711,6.17,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,16,597.1136027295563,159.04,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,17,765.1967389859255,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,18,982.5537733698999,6.24,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,19,1245.286105858335,328.77,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,20,1537.3286728608027,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,21,1859.0833426741551,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,22,4957.370833175118,15.08,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,23,2017.5398057071998,2.07,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,24,2510.1034421425547,3.9,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,25,4604.0752626896965,70.56,0.0,0.0,0.0
PV Module,"Rankin County, Mississippi",32.312282,-89.943104,26,3376.335317992206,20.49,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,1,18.63306275159282,191.42,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,2,11.39427116483549,3.69,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,3,16.89153704232817,24.27,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,4,24.393766410413892,73.13,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,5,34.37743439612657,73.13,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,6,47.329525299195694,73.13,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,7,63.69497380916654,73.13,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,8,85.65017293265876,139.61,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,9,107.59601173392676,6.65,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,10,617.4208052836856,110.79,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,11,581.0127788619769,116.45,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,12,77.65024353198838,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,13,366.64480034686494,210.06,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,14,116.30291491649268,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,15,151.03328529621496,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,16,431.7897951709434,211.63,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,17,208.8024584198306,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,18,255.60721961520267,3.62,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,19,517.7961281252251,358.4,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,20,517.9446989356695,29.73,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,21,319.3429414046291,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,22,975.6112359434037,63.66,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,23,246.77922805400902,2.02,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,24,274.27473731029204,4.83,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,25,637.7621806940446,101.65,0.0,0.0,0.0
PV Module,"Cuyahoga County, Ohio",41.281664,-81.839376,26,215.66534074528712,15.8,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,1,2.852827623673902,179.92,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,2,1.7288795193708997,6.28,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,3,2.551123657542955,19.69,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,4,3.6658151381111024,70.16,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,5,5.138560633971469,71.42,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,6,7.0343761544795465,71.42,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,7,9.409765520980669,71.42,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,8,12.733229735912298,122.46,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,9,15.67603588417004,16.69,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,10,94.835905023602,71.11,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,11,88.65126829890852,125.06,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,12,9.517164637804068,5.32,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,13,28.969594050599756,182.67,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,14,16.35545707909112,6.59,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,15,21.85507766044374,15.44,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,16,43.30960719140009,182.34,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,17,35.491169106651924,6.7,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,18,45.62136131355649,15.44,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,19,112.14833324948978,351.99,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,20,114.59596758995383,21.5,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,21,70.54968382639096,5.93,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,22,135.65111648177742,7.94,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,23,110.41950055009788,15.44,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,24,146.22692769792573,18.03,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,25,215.87778001160075,70.64,0.0,0.0,0.0
PV Module,"Tyler County, Texas",30.684564,-94.4985,26,243.65629570903582,44.44,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,1,1.3243296951014223,178.3,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,2,1.1511452846810886,11.22,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,3,1.9403460344557781,64.28,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,4,3.1477259786759553,84.6,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,5,4.937268099704091,84.6,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,6,7.5149763867125055,84.6,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,7,11.131410366591991,84.6,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,8,16.080043017500085,117.68,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,9,22.688548638697533,51.52,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,10,31.299132060405697,84.6,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,11,42.23318760068125,129.54,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,12,55.73547351084925,41.3,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,13,476.0077500007748,224.15,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,14,60.179739657652775,12.04,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,15,75.39493091219049,15.05,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,16,461.2071922202655,208.98,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,17,64.74193359707805,12.04,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,18,76.87658066708191,29.37,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,19,239.46150219824355,395.48,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,20,215.33376325900838,63.87,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,21,50.809754687813864,12.04,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,22,169.7572773857342,62.58,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,23,32.07713576005533,11.22,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,24,33.80087213992855,11.49,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,25,97.23853565036745,78.22,0.0,0.0,0.0
PV Module,"Eddy County, North Dakota",47.706459,-99.033247,26,15.091668982664656,18.41,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,1,120.45764325946104,196.75,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,2,74.73891243618463,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,3,111.48641955192878,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,4,161.92783297648634,68.14,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,5,229.4120944501576,68.14,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,6,317.40977531675475,68.14,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,7,429.17014977039514,68.14,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,8,885.3695220288913,132.45,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,9,702.0295579933419,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,10,3503.1833304546535,68.14,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,11,3351.119521025916,132.45,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,12,674.4541571132117,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,13,5590.6797611244,246.49,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,14,744.8633106778719,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,15,934.9287821185278,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,16,5454.9562919057935,254.07,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,17,841.3434683103544,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,18,1000.7196594248027,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,19,3119.8619203447342,440.9,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,20,2810.430564548889,91.98,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,21,676.1595992284667,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,22,2190.7179946009933,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,23,469.54939062505343,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,24,513.6102349246689,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,25,1343.470406537113,3.84,0.0,0.0,0.0
PV Module,"Pima County, Arizona",32.042762,-111.68571,26,343.647850660612,3.84,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,1,0.001158919571001567,188.1,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,2,0.0011341321784448999,3.11,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,3,0.0020479850081521,8.03,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,4,0.0035585444022355,64.36,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,5,0.0059728840893052,65.9,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,6,0.0097186121724413,65.9,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,7,0.0153791592854901,65.9,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,8,0.0237361801239068,121.78,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,9,0.0358185743541711,7.77,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,10,0.052956037566248004,68.71,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,11,0.07683292524678849,125.88,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,12,0.1095358142912538,3.11,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,13,0.4389800404371006,199.66,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,14,0.1905070943584685,3.11,0.0,0.0,0.0
PV Module,"Texas County, Oklahoma",36.74873,-101.500004,15,0.2627719913324701,3.11,0.0,0.0,0.0
