,0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,longitude,latitude,FIPS,total waste
19,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p116_[Tonnes],0,0,0,0,2.15E-09,3.45E-07,7.33E-06,6.75E-05,0.000375668,0.001499591,0.004751996,0.012738634,0.030107561,0.064522156,0.127872643,0.237730784,0.419037796,0.705989766,1.144039369,1.791856358,2.722967749,4.026616032,5.807118097,8.180681656,11.26827683,15.18287039,20.00931719,25.77581935,118.3515489,307.3450477,44.40023809,62.45712383,45.86727792,8.284446971,10.59398773,13.39341208,16.80687524,21.05360886,26.52316536,33.88261069,44.21505624,-80.19443111,38.8763551,54097,850.6886643
20,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p117_[Tonnes],0,0,0,0,2.33E-10,3.74E-08,7.96E-07,7.32E-06,4.07E-05,0.000161931,0.000511406,0.001365585,0.003213691,0.006855388,0.013520458,0.02501041,0.04386046,0.073517467,0.118524726,0.184697321,0.279261271,0.410913446,0.589735288,0.826862478,1.133779831,1.521088281,1.9966031,2.56272955,12.53914838,32.97212418,3.149773717,4.489213944,2.885438482,0.951995608,1.463930817,2.251391315,3.464331227,5.332535344,8.204130827,12.59929961,19.28346128,-81.7519919,38.05258266,54005,119.3790356
21,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p118_[Tonnes],0,0,0,0,2.12E-10,3.40E-08,7.22E-07,6.65E-06,3.72E-05,0.000149266,0.000477408,0.001296715,0.003117572,0.006818637,0.013823109,0.026321133,0.047539729,0.082059229,0.136171586,0.218271724,0.339268114,0.512987205,0.756522344,1.090440203,1.538709391,2.128165778,2.887297332,3.844155342,13.48080784,32.7798355,10.2347444,14.30879326,28.44258756,6.345171521,8.589973249,11.49053109,15.2049022,19.9327869,25.93249243,33.54042459,43.18711321,-80.92007066,37.06277512,51197,277.1038001
22,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p119_[Tonnes],0,9.88E-10,1.01E-07,1.91E-06,1.69E-05,9.09E-05,0.000349116,0.001064749,0.002757848,0.006332601,0.013257466,0.025791833,0.047261132,0.082377946,0.137598603,0.221492754,0.34508681,0.522119361,0.76911773,1.105172491,1.551258358,2.128939759,2.858329768,3.755269127,4.827878238,7.216034201,14.94300431,14.86244689,28.27049843,73.70257134,6.597985188,9.172435393,14.76993923,2.753059909,3.492016109,4.34507851,5.305310293,6.362399582,7.507871676,8.742194493,10.08077021,-78.01141702,41.3405889,42023,236.5251813
23,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p12_[Tonnes],0,3.25E-09,3.79E-07,1.09E-05,0.000122637,0.000739182,0.003011618,0.009459194,0.024779454,0.056873017,0.118125994,0.227027976,0.410294476,0.705775013,1.166321658,1.864594954,2.898618533,4.397702204,6.528122084,9.497712089,13.55836309,19.00546507,26.17374515,35.42996375,47.16462811,65.5482567,160.3444562,165.1166345,157.5599941,317.1046344,239.9269676,328.3278844,579.0378098,239.9297416,300.5790159,368.0487899,440.0690798,513.488842,584.7213985,650.5234208,708.9304817,-116.7842291,39.59882101,32015,5988.498864
24,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p120_[Tonnes],0,2.43E-09,2.35E-07,3.55E-06,2.50E-05,0.000114021,0.000392659,0.001110986,0.002727777,0.006022099,0.012239683,0.02327595,0.04189545,0.071983773,0.118821353,0.189358771,0.292459455,0.43905726,0.642153984,0.916558172,1.278248835,1.743248053,2.3259227,3.036726467,3.87954765,7.66076792,10.3750862,10.50510682,23.56228496,61.99506429,4.379485594,6.140100222,6.173022084,1.406620129,1.806153578,2.278080476,2.823700141,3.442925606,4.136316714,4.907855843,5.767080027,-77.895377,39.90665131,42055,172.3815444
25,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p121_[Tonnes],0,0,4.35E-08,4.18E-06,6.02E-05,0.000396422,0.001691236,0.005506942,0.014972784,0.035821761,0.077876801,0.157062063,0.297999171,0.537235456,0.927094673,1.540049776,2.473398766,3.853856605,5.841444832,8.631765045,12.45540469,17.57290395,24.2635231,32.80615238,43.45126988,56.38395063,122.0509717,129.1122613,278.2369395,696.8039522,251.1869025,354.4281868,120.7895997,37.18036917,45.86782064,55.14439456,64.48890448,73.22523301,80.61027346,85.98280825,88.94277936,-79.01946377,39.55126096,24001,2695.380838
26,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p122_[Tonnes],0,5.98E-08,5.96E-06,0.000103495,0.000847416,0.004336114,0.016116503,0.047803607,0.120327712,0.267780164,0.541837931,1.016729666,1.794652222,3.011415709,4.841798767,7.503649325,11.25918233,16.41119362,23.29110183,32.23506835,43.54437518,57.42750411,73.9249875,92.82516641,113.5899119,204.54681,461.1275475,415.0477269,146.3113645,333.8527372,180.1553494,251.1841024,347.6567327,115.5555131,149.8162725,190.8838985,239.1117352,294.7184221,357.9051204,429.0313391,508.7571739,-77.39607808,40.92107394,42027,5109.337741
27,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p123_[Tonnes],0,1.45E-08,1.54E-06,3.40E-05,0.00033383,0.001896233,0.007511208,0.023322042,0.061096312,0.141550177,0.299161514,0.589062217,1.098158141,1.965515437,3.416535537,5.813539291,9.724529277,16.01124317,25.93678504,41.29201488,64.5384175,98.96330653,148.8408778,219.5896069,317.9121629,468.6935775,812.1457999,1008.874603,1510.402413,2765.23329,2878.962821,3941.847037,3814.907543,3391.457081,4217.524978,5114.652801,6037.805932,6925.201161,7704.571642,8305.300417,8674.498158,-76.76367486,39.07725918,24003,68528.30592
28,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p124_[Tonnes],0,0,0,0,6.52E-12,1.05E-09,2.82E-08,1.14E-06,1.98E-05,0.000161803,0.000831526,0.003142555,0.009578614,0.024938743,0.057591145,0.121053134,0.235906393,0.43204253,0.751207361,1.249764054,2.001511248,3.100253931,4.661609586,6.823217,9.742087075,13.58731012,18.52579298,24.69833971,32.44441522,41.76096486,287.3385911,407.2308397,77.28222391,6.230570391,7.354700463,8.393989223,9.221770555,9.701749144,9.717367721,9.20998523,8.214124364,-75.60492375,37.81184868,51001,1000.127652
