product name,location name,latitude (deg),longitude (deg),year,amount (tonne),amount disposed (tonne),marginal cost ($/tonne),acquisition cost ($),disposal cost ($)
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,15,28.521152379471744,11.97,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,16,177.9267769062401,242.94,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,17,25.564984382444425,11.33,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,18,31.490042213134984,15.34,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,19,67.95910831192833,484.23,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,20,67.62445828661005,41.16,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,21,39.5858739613458,10.12,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,22,105.93757456050513,77.54,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,23,37.20093286269319,15.34,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,24,42.752160332916674,16.02,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,25,81.47818796944075,107.11,0.0,0.0,0.0
PV Module,"Clinton County, Pennsylvania",41.340589,-78.011417,26,43.69257768477047,19.79,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,1,74.78430382278813,209.87,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,2,46.25792695164591,11.04,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,3,68.91532720401084,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,4,99.98190130263971,77.61,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,5,141.49751611129994,77.61,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,6,195.56180136395244,77.61,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,7,264.1161901241056,78.46,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,8,353.4364707239429,142.45,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,9,449.2609291329771,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,10,2484.368758695753,82.82,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,11,2347.6828151015893,138.97,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,12,354.1978112330628,11.04,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,13,851.6270174321699,230.12,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,14,573.9297624419528,9.73,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,15,724.6404810604491,9.73,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,16,1242.319233395835,232.96,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,17,1023.1936230392989,11.04,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,18,1187.2873877655004,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,19,5097.285643807796,517.19,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,20,4351.611982193784,47.73,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,21,119.55705376078603,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,22,347.46847858661744,18.74,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,23,96.79675776014317,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,24,106.72564230339839,11.92,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,25,231.84861364923518,23.5,0.0,0.0,0.0
PV Module,"Chaves County, New Mexico",33.481349,-103.915559,26,84.61432206214822,11.92,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,1,0.12364967277559914,185.55,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,2,0.1402276009189219,3.67,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,3,0.2663365455529204,65.06,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,4,0.4798687598526362,84.76,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,5,0.8257442196153983,84.76,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,6,1.3648551003389808,84.76,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,7,2.1772748484446787,84.76,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,8,3.3652717258970744,116.97,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,9,5.055598692440097,52.56,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,10,7.400211035568743,84.76,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,11,10.574134961437428,126.48,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,12,14.76869710537747,43.05,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,13,34.23368432123643,234.78,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,14,25.918720213931156,6.37,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,15,34.033887536392385,13.15,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,16,56.52570518953567,217.78,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,17,53.19956041961123,8.46,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,18,65.17347279976532,28.05,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,19,111.4922770743061,484.11,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,20,115.97676216860238,51.21,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,21,88.15635001811626,8.46,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,22,288.865975905029,51.82,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,23,58.49662642774648,2.3,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,24,62.472197480496476,2.3,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,25,170.15116106590582,71.39,0.0,0.0,0.0
PV Module,"Beltrami County, Minnesota",48.02902,-95.479574,26,33.01409558240878,6.5,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,1,49.65539371056343,199.73,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,2,29.835689941369708,13.63,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,3,43.829396925460564,13.63,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,4,62.66665428759299,75.66,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,5,87.3516992892992,75.66,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,6,118.8203534838957,75.66,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,7,157.78046946436035,75.66,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,8,262.87905049404986,143.51,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,9,252.90075898067602,13.78,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,10,1577.66755287186,126.48,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,11,1464.2209679041991,143.16,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,12,119.60203068096337,2.74,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,13,586.8404090998083,245.01,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,14,172.7422519378612,3.92,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,15,221.42265297588557,7.0,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,16,668.7035872516873,248.18,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,17,291.28242379500756,8.18,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,18,350.4794588251822,17.1,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,19,1025.8929856887487,493.92,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,20,942.6184968965877,51.08,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,21,289.8095012502126,13.27,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,22,787.1945624946322,87.45,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,23,261.5542496758646,19.92,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,24,295.93757275356865,22.98,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,25,579.2810844978505,114.08,0.0,0.0,0.0
PV Module,"Kent County, Delaware",39.042842,-75.53283,26,282.18241129708963,26.75,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,1,2.0083830706542827,179.41,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,2,2.145510136349607,14.79,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,3,3.9105233216060173,14.79,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,4,6.778049641910198,65.11,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,5,11.256834494072278,67.32,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,6,18.018888275197668,68.5,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,7,27.928283476150245,68.5,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,8,42.06570914884763,120.8,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,9,61.74196826161797,16.19,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,10,88.48986877029132,76.55,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,11,124.01939673583017,109.65,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,12,170.11639890608316,14.79,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,13,255.51884902890583,181.63,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,14,298.31919764368473,10.59,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,15,383.91485776161966,14.79,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,16,507.59675386157437,185.63,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,17,589.8066447383826,5.39,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,18,705.842156164823,14.36,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,19,2497.943319581419,445.67,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,20,2229.6795174944978,7.81,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,21,421.9232089273107,2.98,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,22,1002.2182920610318,30.48,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,23,510.84146734183116,2.98,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,24,634.2007549132163,2.98,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,25,1042.549131722887,76.12,0.0,0.0,0.0
PV Module,"Walker County, Alabama",33.642519,-87.334208,26,852.3631468373144,16.27,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,1,0.061676204154581506,226.29,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,2,0.0616901253214831,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,3,0.1106662102816687,18.02,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,4,0.1898632759774283,85.9,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,5,0.3132538211792087,87.8,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,6,0.4992950986231812,87.8,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,7,0.7716835234830373,87.8,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,8,1.159970447937111,157.84,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,9,1.699853253654836,14.57,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,10,2.4328592482016043,85.67,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,11,3.405024789791524,157.23,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,12,4.6640593054277435,15.34,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,13,16.005170103256905,250.6,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,14,7.4772235101856,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,15,9.680534706378804,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,16,21.160247561626548,258.28,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,17,14.068799720446796,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,18,17.065553294960736,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,19,45.49556559463524,543.73,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,20,42.77910327589687,68.5,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,21,16.679100245160342,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,22,46.272642644994804,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,23,15.242093441958922,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,24,17.595057830354676,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,25,34.901444313961875,12.15,0.0,0.0,0.0
PV Module,"Missoula County, Montana",46.821386,-113.606508,26,17.951298124125938,12.15,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,1,30.470612677825514,197.4,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,2,19.76247563912947,11.46,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,3,30.07084078038358,11.61,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,4,44.56840942837458,73.49,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,5,64.46297807656704,73.49,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,6,91.11524961413251,73.49,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,7,125.97340554867283,73.49,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,8,170.46377359984288,141.18,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,9,225.8345401264586,11.46,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,10,978.1173311275013,114.9,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,11,961.8193952526552,131.58,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,12,290.40360371499764,10.65,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,13,1797.5076567568076,233.42,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,14,380.07198759808,10.65,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,15,482.542358250604,11.46,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,16,1892.5070535032248,238.74,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,17,565.132192199989,13.8,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,18,674.2437998869565,17.76,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,19,2230.6421277147665,483.21,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,20,1998.8496228938488,40.7,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,21,425.58062531510086,10.72,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,22,920.1060755073343,77.09,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,23,431.01565455017135,16.3,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,24,467.9345190660685,17.76,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,25,730.0239513221613,108.51,0.0,0.0,0.0
PV Module,"Allegany County, Maryland",39.551261,-79.019464,26,421.7031816752982,21.53,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,1,10.988113674388483,200.31,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,2,8.614101294085108,7.48,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,3,13.988413292820274,28.3,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,4,21.966490339502787,78.7,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,5,33.494580208848944,78.7,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,6,49.769943665450874,78.7,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,7,72.2923703088322,81.06,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,8,102.92241299470669,137.03,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,9,143.9420281253918,13.57,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,10,266.3171549890705,100.88,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,11,327.41484904236916,126.47,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,12,342.4170832836515,6.97,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,13,3359.45928295856,213.93,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,14,383.918261307348,9.17,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,15,527.1591784632575,10.62,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,16,3369.6120954950147,214.89,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,17,651.1407850411612,8.5,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,18,953.0599005699553,10.62,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,19,1692.1319436418937,449.58,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,20,2194.1375508734077,7.76,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,21,2604.6308944722464,6.5,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,22,3780.3075256491043,43.78,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,23,4950.3744936606,8.35,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,24,6686.922178782415,10.62,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,25,8954.053118033404,83.48,0.0,0.0,0.0
PV Module,"Hamilton County, Indiana",39.942403,-86.10104,26,11537.445680096444,22.78,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,1,3.3570056480747716,225.93,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,2,3.685892220816825,3.53,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,3,6.804025751939125,6.94,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,4,11.923590685104012,78.23,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,5,19.988698361131856,78.66,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,6,32.247644339500205,78.66,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,7,50.302972676118706,78.66,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,8,76.15125096783952,162.54,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,9,112.19938807275724,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,10,161.23725930146338,74.84,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,11,226.3375415272538,148.25,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,12,310.644127277003,4.65,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,13,428.0654692837306,249.99,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,14,546.5609953381935,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,15,701.1407802029099,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,16,887.8117178291155,257.67,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,17,1068.9222549395474,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,18,1266.3009465492742,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,19,4163.96354373125,543.12,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,20,3711.6185229405864,67.88,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,21,743.0216892422137,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,22,2396.9803150574867,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,23,502.3033841607664,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,24,534.219703922523,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,25,1416.2842495987227,3.01,0.0,0.0,0.0
PV Module,"Custer County, Idaho",44.430049,-115.217729,26,278.42994897772155,3.01,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,1,3.716100241347362,243.83,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,2,2.295670103158441,4.59,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,3,3.418818411476692,17.27,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,4,4.960194970950804,88.57,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,5,7.023525589779236,88.57,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,6,9.717488009582233,88.57,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,7,13.145734928249805,88.57,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,8,17.392500071412247,165.97,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,9,22.50450306202744,9.49,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,10,122.88480995639576,90.42,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,11,116.47014902543931,158.59,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,12,18.80450117877434,9.43,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,13,93.73821797749194,254.99,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,14,27.437768525058562,4.59,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,15,35.456626514831264,6.11,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,16,107.56309370551907,259.28,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,17,47.69027080369852,4.59,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,18,58.15319170124109,4.59,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,19,146.04491038024617,548.12,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,20,139.43150190739541,72.88,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,21,61.784546166703535,9.43,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,22,157.2398074898838,15.22,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,23,59.11422759077901,9.61,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,24,66.89499816691713,13.17,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,25,121.65061517423092,15.22,0.0,0.0,0.0
PV Module,"Lewis County, Washington",46.608691,-121.494595,26,66.39010009920929,15.22,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,1,85.78135236139062,207.52,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,2,50.62049924132226,7.8,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,3,74.3463360382199,7.8,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,4,106.4648759481315,74.38,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,5,148.85460165454865,74.38,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,6,203.37456291625134,74.38,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,7,271.63789574609467,74.38,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,8,1440.1303866211415,142.81,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,9,347.9132231180797,7.8,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,10,1646.8495242143063,93.57,0.0,0.0,0.0
PV Module,"McMullen County, Texas",28.145934,-98.362373,11,1592.0171582828627,125.48,0.0,0.0,0.0
